Day,snap_shot,location,location_abbr,cases,Source
2022-06-27,2022-07-28,Greece,EL,0,TESSy
2022-06-27,2022-07-28,Hungary,HU,1,TESSy
2022-06-27,2022-07-28,Iceland,IS,0,TESSy
2022-06-27,2022-07-28,Ireland,IE,1,TESSy
2022-06-27,2022-07-28,Italy,IT,13,TESSy
2022-06-27,2022-07-28,Latvia,LV,0,TESSy
2022-06-27,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-27,2022-07-28,Malta,MT,1,TESSy
2022-06-27,2022-07-28,Netherlands,NL,16,TESSy
2022-06-27,2022-07-28,Norway,NO,2,TESSy
2022-06-27,2022-07-28,Poland,PL,1,TESSy
2022-06-27,2022-07-28,Portugal,PT,17,EI
2022-06-27,2022-07-28,Romania,RO,1,TESSy
2022-06-27,2022-07-28,Slovakia,SK,0,TESSy
2022-06-27,2022-07-28,Slovenia,SI,0,TESSy
2022-06-27,2022-07-28,Spain,ES,64,EI
2022-06-27,2022-07-28,Sweden,SE,1,TESSy
2022-06-28,2022-07-28,Austria,AT,2,TESSy
2022-06-28,2022-07-28,Belgium,BE,9,TESSy
2022-06-28,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-28,2022-07-28,Croatia,HR,0,TESSy
2022-06-28,2022-07-28,Czechia,CZ,0,TESSy
2022-06-28,2022-07-28,Denmark,DK,0,EI
2022-06-28,2022-07-28,Estonia,EE,1,TESSy
2022-06-28,2022-07-28,Finland,FI,3,TESSy
2022-06-28,2022-07-28,France,FR,110,EI
2022-06-28,2022-07-28,Germany,DE,69,TESSy
2022-06-28,2022-07-28,Greece,EL,0,TESSy
2022-06-28,2022-07-28,Hungary,HU,0,TESSy
2022-06-28,2022-07-28,Iceland,IS,0,TESSy
2022-06-28,2022-07-28,Ireland,IE,1,TESSy
2022-06-28,2022-07-28,Italy,IT,10,TESSy
2022-06-28,2022-07-28,Latvia,LV,0,TESSy
2022-06-28,2022-07-28,Luxembourg,LU,1,TESSy
2022-06-28,2022-07-28,Malta,MT,0,TESSy
2022-06-28,2022-07-28,Netherlands,NL,16,TESSy
2022-06-28,2022-07-28,Norway,NO,0,TESSy
2022-06-28,2022-07-28,Poland,PL,0,TESSy
2022-06-28,2022-07-28,Portugal,PT,0,EI
2022-06-28,2022-07-28,Romania,RO,2,TESSy
2022-06-28,2022-07-28,Slovakia,SK,0,TESSy
2022-06-28,2022-07-28,Slovenia,SI,0,TESSy
2022-06-28,2022-07-28,Spain,ES,0,EI
2022-06-28,2022-07-28,Sweden,SE,2,TESSy
2022-06-29,2022-07-28,Austria,AT,4,TESSy
2022-06-29,2022-07-28,Belgium,BE,5,TESSy
2022-06-29,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-29,2022-07-28,Croatia,HR,0,TESSy
2022-06-29,2022-07-28,Czechia,CZ,0,TESSy
2022-06-29,2022-07-28,Denmark,DK,0,EI
2022-06-29,2022-07-28,Estonia,EE,1,TESSy
2022-06-29,2022-07-28,Finland,FI,0,TESSy
2022-06-29,2022-07-28,France,FR,0,EI
2022-06-29,2022-07-28,Germany,DE,84,TESSy
2022-06-29,2022-07-28,Greece,EL,1,TESSy
2022-06-29,2022-07-28,Hungary,HU,1,TESSy
2022-06-29,2022-07-28,Iceland,IS,0,TESSy
2022-06-29,2022-07-28,Ireland,IE,0,TESSy
2022-06-29,2022-07-28,Italy,IT,10,TESSy
2022-06-29,2022-07-28,Latvia,LV,0,TESSy
2022-06-29,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-29,2022-07-28,Malta,MT,0,TESSy
2022-06-29,2022-07-28,Netherlands,NL,22,TESSy
2022-06-29,2022-07-28,Norway,NO,2,TESSy
2022-06-29,2022-07-28,Poland,PL,1,TESSy
2022-06-29,2022-07-28,Portugal,PT,0,EI
2022-06-29,2022-07-28,Romania,RO,1,TESSy
2022-06-29,2022-07-28,Slovakia,SK,0,TESSy
2022-06-29,2022-07-28,Slovenia,SI,0,TESSy
2022-06-29,2022-07-28,Spain,ES,0,EI
2022-06-29,2022-07-28,Sweden,SE,5,TESSy
2022-06-30,2022-07-28,Austria,AT,4,TESSy
2022-06-30,2022-07-28,Belgium,BE,4,TESSy
2022-06-30,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-30,2022-07-28,Croatia,HR,0,TESSy
2022-06-30,2022-07-28,Czechia,CZ,0,TESSy
2022-06-30,2022-07-28,Denmark,DK,0,EI
2022-06-30,2022-07-28,Estonia,EE,0,TESSy
2022-06-30,2022-07-28,Finland,FI,2,TESSy
2022-06-30,2022-07-28,France,FR,58,EI
2022-06-30,2022-07-28,Germany,DE,72,TESSy
2022-06-30,2022-07-28,Greece,EL,0,TESSy
2022-06-30,2022-07-28,Hungary,HU,0,TESSy
2022-06-30,2022-07-28,Iceland,IS,0,TESSy
2022-06-30,2022-07-28,Ireland,IE,4,TESSy
2022-06-30,2022-07-28,Italy,IT,7,TESSy
2022-06-30,2022-07-28,Latvia,LV,0,TESSy
2022-06-30,2022-07-28,Luxembourg,LU,1,TESSy
2022-06-30,2022-07-28,Malta,MT,2,TESSy
2022-06-30,2022-07-28,Netherlands,NL,21,TESSy
2022-06-30,2022-07-28,Norway,NO,0,TESSy
2022-06-30,2022-07-28,Poland,PL,0,TESSy
2022-06-30,2022-07-28,Portugal,PT,11,EI
2022-06-30,2022-07-28,Romania,RO,0,TESSy
2022-06-30,2022-07-28,Slovakia,SK,0,TESSy
2022-06-30,2022-07-28,Slovenia,SI,0,TESSy
2022-06-30,2022-07-28,Spain,ES,396,EI
2022-06-30,2022-07-28,Sweden,SE,1,TESSy
2022-07-01,2022-07-28,Austria,AT,3,TESSy
2022-07-01,2022-07-28,Belgium,BE,26,TESSy
2022-07-01,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-01,2022-07-28,Croatia,HR,0,TESSy
2022-07-01,2022-07-28,Czechia,CZ,0,TESSy
2022-07-01,2022-07-28,Denmark,DK,0,EI
2022-07-01,2022-07-28,Estonia,EE,0,TESSy
2022-07-01,2022-07-28,Finland,FI,0,TESSy
2022-07-01,2022-07-28,France,FR,0,EI
2022-07-01,2022-07-28,Germany,DE,70,TESSy
2022-07-01,2022-07-28,Greece,EL,0,TESSy
2022-07-01,2022-07-28,Hungary,HU,0,TESSy
2022-07-01,2022-07-28,Iceland,IS,2,TESSy
2022-07-01,2022-07-28,Ireland,IE,1,TESSy
2022-07-01,2022-07-28,Italy,IT,8,TESSy
2022-07-01,2022-07-28,Latvia,LV,0,TESSy
2022-07-01,2022-07-28,Luxembourg,LU,1,TESSy
2022-07-01,2022-07-28,Malta,MT,1,TESSy
2022-07-01,2022-07-28,Netherlands,NL,24,TESSy
2022-07-01,2022-07-28,Norway,NO,2,TESSy
2022-07-01,2022-07-28,Poland,PL,3,TESSy
2022-07-01,2022-07-28,Portugal,PT,13,EI
2022-07-01,2022-07-28,Romania,RO,0,TESSy
2022-07-01,2022-07-28,Slovakia,SK,0,TESSy
2022-07-01,2022-07-28,Slovenia,SI,3,TESSy
2022-07-01,2022-07-28,Spain,ES,0,EI
2022-07-01,2022-07-28,Sweden,SE,3,TESSy
2022-07-02,2022-07-28,Austria,AT,0,TESSy
2022-07-02,2022-07-28,Belgium,BE,3,TESSy
2022-07-02,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-02,2022-07-28,Croatia,HR,0,TESSy
2022-07-02,2022-07-28,Czechia,CZ,0,TESSy
2022-07-02,2022-07-28,Denmark,DK,0,EI
2022-07-02,2022-07-28,Estonia,EE,0,TESSy
2022-07-02,2022-07-28,Finland,FI,1,TESSy
2022-07-02,2022-07-28,France,FR,0,EI
2022-07-02,2022-07-28,Germany,DE,12,TESSy
2022-07-02,2022-07-28,Greece,EL,0,TESSy
2022-07-02,2022-07-28,Hungary,HU,0,TESSy
2022-07-02,2022-07-28,Iceland,IS,0,TESSy
2022-07-02,2022-07-28,Ireland,IE,0,TESSy
2022-07-02,2022-07-28,Italy,IT,4,TESSy
2022-07-02,2022-07-28,Latvia,LV,0,TESSy
2022-07-02,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-02,2022-07-28,Malta,MT,0,TESSy
2022-07-02,2022-07-28,Netherlands,NL,5,TESSy
2022-07-02,2022-07-28,Norway,NO,0,TESSy
2022-07-02,2022-07-28,Poland,PL,0,TESSy
2022-07-02,2022-07-28,Portugal,PT,0,EI
2022-07-02,2022-07-28,Romania,RO,0,TESSy
2022-07-02,2022-07-28,Slovakia,SK,0,TESSy
2022-07-02,2022-07-28,Slovenia,SI,0,TESSy
2022-07-02,2022-07-28,Spain,ES,0,EI
2022-07-02,2022-07-28,Sweden,SE,0,TESSy
2022-07-03,2022-07-28,Austria,AT,0,TESSy
2022-07-03,2022-07-28,Belgium,BE,0,TESSy
2022-07-03,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-03,2022-07-28,Croatia,HR,0,TESSy
2022-07-03,2022-07-28,Czechia,CZ,0,TESSy
2022-07-03,2022-07-28,Denmark,DK,0,EI
2022-07-03,2022-07-28,Estonia,EE,0,TESSy
2022-07-03,2022-07-28,Finland,FI,0,TESSy
2022-07-03,2022-07-28,France,FR,0,EI
2022-07-03,2022-07-28,Germany,DE,0,TESSy
2022-07-03,2022-07-28,Greece,EL,0,TESSy
2022-07-03,2022-07-28,Hungary,HU,1,TESSy
2022-07-03,2022-07-28,Iceland,IS,0,TESSy
2022-07-03,2022-07-28,Ireland,IE,0,TESSy
2022-07-03,2022-07-28,Italy,IT,2,TESSy
2022-07-03,2022-07-28,Latvia,LV,0,TESSy
2022-07-03,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-03,2022-07-28,Malta,MT,0,TESSy
2022-07-03,2022-07-28,Netherlands,NL,7,TESSy
2022-07-03,2022-07-28,Norway,NO,0,TESSy
2022-07-03,2022-07-28,Poland,PL,0,TESSy
2022-07-03,2022-07-28,Portugal,PT,0,EI
2022-07-03,2022-07-28,Romania,RO,0,TESSy
2022-07-03,2022-07-28,Slovakia,SK,0,TESSy
2022-07-03,2022-07-28,Slovenia,SI,0,TESSy
2022-07-03,2022-07-28,Spain,ES,0,EI
2022-07-03,2022-07-28,Sweden,SE,0,TESSy
2022-07-04,2022-07-28,Austria,AT,6,TESSy
2022-07-04,2022-07-28,Belgium,BE,7,TESSy
2022-07-04,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-04,2022-07-28,Croatia,HR,0,TESSy
2022-07-04,2022-07-28,Czechia,CZ,0,TESSy
2022-07-04,2022-07-28,Denmark,DK,0,EI
2022-07-04,2022-07-28,Estonia,EE,0,TESSy
2022-07-04,2022-07-28,Finland,FI,1,TESSy
2022-07-04,2022-07-28,France,FR,0,EI
2022-07-04,2022-07-28,Germany,DE,93,TESSy
2022-07-04,2022-07-28,Greece,EL,2,TESSy
2022-07-04,2022-07-28,Hungary,HU,2,TESSy
2022-07-04,2022-07-28,Iceland,IS,0,TESSy
2022-07-04,2022-07-28,Ireland,IE,2,TESSy
2022-07-04,2022-07-28,Italy,IT,17,TESSy
2022-07-04,2022-07-28,Latvia,LV,0,TESSy
2022-07-04,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-04,2022-07-28,Malta,MT,0,TESSy
2022-07-04,2022-07-28,Netherlands,NL,27,TESSy
2022-07-04,2022-07-28,Norway,NO,1,TESSy
2022-07-04,2022-07-28,Poland,PL,1,TESSy
2022-07-04,2022-07-28,Portugal,PT,0,EI
2022-07-04,2022-07-28,Romania,RO,1,TESSy
2022-07-04,2022-07-28,Slovakia,SK,0,TESSy
2022-07-04,2022-07-28,Slovenia,SI,1,TESSy
2022-07-04,2022-07-28,Spain,ES,0,EI
2022-07-04,2022-07-28,Sweden,SE,3,TESSy
2022-07-05,2022-07-28,Austria,AT,4,TESSy
2022-07-05,2022-07-28,Belgium,BE,11,TESSy
2022-07-05,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-05,2022-07-28,Croatia,HR,0,TESSy
2022-07-05,2022-07-28,Czechia,CZ,0,TESSy
2022-07-05,2022-07-28,Denmark,DK,0,EI
2022-07-05,2022-07-28,Estonia,EE,0,TESSy
2022-07-05,2022-07-28,Finland,FI,1,TESSy
2022-07-05,2022-07-28,France,FR,79,EI
2022-07-05,2022-07-28,Germany,DE,72,TESSy
2022-07-05,2022-07-28,Greece,EL,2,TESSy
2022-07-05,2022-07-28,Hungary,HU,0,TESSy
2022-07-05,2022-07-28,Iceland,IS,0,TESSy
2022-07-05,2022-07-28,Ireland,IE,1,TESSy
2022-07-05,2022-07-28,Italy,IT,13,TESSy
2022-07-05,2022-07-28,Latvia,LV,0,TESSy
2022-07-05,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-05,2022-07-28,Malta,MT,0,TESSy
2022-07-05,2022-07-28,Netherlands,NL,26,TESSy
2022-07-05,2022-07-28,Norway,NO,1,TESSy
2022-07-05,2022-07-28,Poland,PL,1,TESSy
2022-07-05,2022-07-28,Portugal,PT,0,EI
2022-07-05,2022-07-28,Romania,RO,1,TESSy
2022-07-05,2022-07-28,Slovakia,SK,0,TESSy
2022-07-05,2022-07-28,Slovenia,SI,0,TESSy
2022-07-05,2022-07-28,Spain,ES,60,EI
2022-07-05,2022-07-28,Sweden,SE,0,TESSy
2022-07-06,2022-07-28,Austria,AT,5,TESSy
2022-07-06,2022-07-28,Belgium,BE,9,TESSy
2022-07-06,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-06,2022-07-28,Croatia,HR,0,TESSy
2022-07-06,2022-07-28,Czechia,CZ,0,TESSy
2022-07-06,2022-07-28,Denmark,DK,0,EI
2022-07-06,2022-07-28,Estonia,EE,0,TESSy
2022-07-06,2022-07-28,Finland,FI,1,TESSy
2022-07-06,2022-07-28,France,FR,0,EI
2022-07-06,2022-07-28,Germany,DE,66,TESSy
2022-07-06,2022-07-28,Greece,EL,0,TESSy
2022-07-06,2022-07-28,Hungary,HU,0,TESSy
2022-07-06,2022-07-28,Iceland,IS,1,TESSy
2022-07-06,2022-07-28,Ireland,IE,2,TESSy
2022-07-06,2022-07-28,Italy,IT,9,TESSy
2022-07-06,2022-07-28,Latvia,LV,0,TESSy
2022-07-06,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-06,2022-07-28,Malta,MT,1,TESSy
2022-07-06,2022-07-28,Netherlands,NL,21,TESSy
2022-07-06,2022-07-28,Norway,NO,2,TESSy
2022-07-06,2022-07-28,Poland,PL,3,TESSy
2022-07-06,2022-07-28,Portugal,PT,0,EI
2022-07-06,2022-07-28,Romania,RO,0,TESSy
2022-07-06,2022-07-28,Slovakia,SK,2,TESSy
2022-07-06,2022-07-28,Slovenia,SI,1,TESSy
2022-07-06,2022-07-28,Spain,ES,0,EI
2022-07-06,2022-07-28,Sweden,SE,6,TESSy
2022-07-07,2022-07-28,Austria,AT,5,TESSy
2022-07-07,2022-07-28,Belgium,BE,15,TESSy
2022-07-07,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-07,2022-07-28,Croatia,HR,0,TESSy
2022-07-07,2022-07-28,Czechia,CZ,1,TESSy
2022-07-07,2022-07-28,Denmark,DK,0,EI
2022-07-07,2022-07-28,Estonia,EE,0,TESSy
2022-07-07,2022-07-28,Finland,FI,0,TESSy
2022-07-07,2022-07-28,France,FR,144,EI
2022-07-07,2022-07-28,Germany,DE,109,TESSy
2022-07-07,2022-07-28,Greece,EL,1,TESSy
2022-07-07,2022-07-28,Hungary,HU,0,TESSy
2022-07-07,2022-07-28,Iceland,IS,0,TESSy
2022-07-07,2022-07-28,Ireland,IE,5,TESSy
2022-07-07,2022-07-28,Italy,IT,16,TESSy
2022-07-07,2022-07-28,Latvia,LV,0,TESSy
2022-07-07,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-07,2022-07-28,Malta,MT,0,TESSy
2022-07-07,2022-07-28,Netherlands,NL,30,TESSy
2022-07-07,2022-07-28,Norway,NO,2,TESSy
2022-07-07,2022-07-28,Poland,PL,1,TESSy
2022-07-07,2022-07-28,Portugal,PT,58,EI
2022-07-07,2022-07-28,Romania,RO,1,TESSy
2022-07-07,2022-07-28,Slovakia,SK,0,TESSy
2022-07-07,2022-07-28,Slovenia,SI,4,TESSy
2022-07-07,2022-07-28,Spain,ES,0,EI
2022-07-07,2022-07-28,Sweden,SE,7,TESSy
2022-07-08,2022-07-28,Austria,AT,8,TESSy
2022-07-08,2022-07-28,Belgium,BE,24,TESSy
2022-07-08,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-08,2022-07-28,Croatia,HR,0,TESSy
2022-07-08,2022-07-28,Czechia,CZ,1,TESSy
2022-07-08,2022-07-28,Denmark,DK,0,EI
2022-07-08,2022-07-28,Estonia,EE,0,TESSy
2022-07-08,2022-07-28,Finland,FI,0,TESSy
2022-07-08,2022-07-28,France,FR,0,EI
2022-07-08,2022-07-28,Germany,DE,67,TESSy
2022-07-08,2022-07-28,Greece,EL,0,TESSy
2022-07-08,2022-07-28,Hungary,HU,1,TESSy
2022-07-08,2022-07-28,Iceland,IS,1,TESSy
2022-07-08,2022-07-28,Ireland,IE,0,TESSy
2022-07-08,2022-07-28,Italy,IT,15,TESSy
2022-07-08,2022-07-28,Latvia,LV,0,TESSy
2022-07-08,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-08,2022-07-28,Malta,MT,0,TESSy
2022-07-08,2022-07-28,Netherlands,NL,20,TESSy
2022-07-08,2022-07-28,Norway,NO,3,TESSy
2022-07-08,2022-07-28,Poland,PL,1,TESSy
2022-07-08,2022-07-28,Portugal,PT,0,EI
2022-07-08,2022-07-28,Romania,RO,0,TESSy
2022-07-08,2022-07-28,Slovakia,SK,0,TESSy
2022-07-08,2022-07-28,Slovenia,SI,0,TESSy
2022-07-08,2022-07-28,Spain,ES,778,EI
2022-07-08,2022-07-28,Sweden,SE,2,TESSy
2022-07-09,2022-07-28,Austria,AT,0,TESSy
2022-07-09,2022-07-28,Belgium,BE,4,TESSy
2022-07-09,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-09,2022-07-28,Croatia,HR,0,TESSy
2022-07-09,2022-07-28,Czechia,CZ,0,TESSy
2022-07-09,2022-07-28,Denmark,DK,0,EI
2022-07-09,2022-07-28,Estonia,EE,0,TESSy
2022-07-09,2022-07-28,Finland,FI,0,TESSy
2022-07-09,2022-07-28,France,FR,0,EI
2022-07-09,2022-07-28,Germany,DE,7,TESSy
2022-07-09,2022-07-28,Greece,EL,0,TESSy
2022-07-09,2022-07-28,Hungary,HU,3,TESSy
2022-07-09,2022-07-28,Iceland,IS,0,TESSy
2022-07-09,2022-07-28,Ireland,IE,0,TESSy
2022-07-09,2022-07-28,Italy,IT,8,TESSy
2022-07-09,2022-07-28,Latvia,LV,0,TESSy
2022-07-09,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-09,2022-07-28,Malta,MT,0,TESSy
2022-07-09,2022-07-28,Netherlands,NL,7,TESSy
2022-07-09,2022-07-28,Norway,NO,0,TESSy
2022-07-09,2022-07-28,Poland,PL,0,TESSy
2022-07-09,2022-07-28,Portugal,PT,0,EI
2022-07-09,2022-07-28,Romania,RO,0,TESSy
2022-07-09,2022-07-28,Slovakia,SK,0,TESSy
2022-07-09,2022-07-28,Slovenia,SI,0,TESSy
2022-07-09,2022-07-28,Spain,ES,0,EI
2022-07-09,2022-07-28,Sweden,SE,0,TESSy
2022-07-10,2022-07-28,Austria,AT,0,TESSy
2022-07-10,2022-07-28,Belgium,BE,1,TESSy
2022-07-10,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-10,2022-07-28,Croatia,HR,0,TESSy
2022-07-10,2022-07-28,Czechia,CZ,0,TESSy
2022-07-10,2022-07-28,Denmark,DK,0,EI
2022-07-10,2022-07-28,Estonia,EE,0,TESSy
2022-07-10,2022-07-28,Finland,FI,0,TESSy
2022-07-10,2022-07-28,France,FR,0,EI
2022-07-10,2022-07-28,Germany,DE,2,TESSy
2022-07-10,2022-07-28,Greece,EL,0,TESSy
2022-07-10,2022-07-28,Hungary,HU,0,TESSy
2022-07-10,2022-07-28,Iceland,IS,0,TESSy
2022-07-10,2022-07-28,Ireland,IE,0,TESSy
2022-07-10,2022-07-28,Italy,IT,0,TESSy
2022-07-10,2022-07-28,Latvia,LV,0,TESSy
2022-07-10,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-10,2022-07-28,Malta,MT,0,TESSy
2022-07-10,2022-07-28,Netherlands,NL,3,TESSy
2022-07-10,2022-07-28,Norway,NO,0,TESSy
2022-07-10,2022-07-28,Poland,PL,0,TESSy
2022-07-10,2022-07-28,Portugal,PT,0,EI
2022-07-10,2022-07-28,Romania,RO,0,TESSy
2022-07-10,2022-07-28,Slovakia,SK,0,TESSy
2022-07-10,2022-07-28,Slovenia,SI,0,TESSy
2022-07-10,2022-07-28,Spain,ES,0,EI
2022-07-10,2022-07-28,Sweden,SE,0,TESSy
2022-07-11,2022-07-28,Austria,AT,2,TESSy
2022-07-11,2022-07-28,Belgium,BE,24,TESSy
2022-07-11,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-11,2022-07-28,Croatia,HR,0,TESSy
2022-07-11,2022-07-28,Czechia,CZ,1,TESSy
2022-07-11,2022-07-28,Denmark,DK,0,EI
2022-07-11,2022-07-28,Estonia,EE,0,TESSy
2022-07-11,2022-07-28,Finland,FI,0,TESSy
2022-07-11,2022-07-28,France,FR,0,EI
2022-07-11,2022-07-28,Germany,DE,67,TESSy
2022-07-11,2022-07-28,Greece,EL,1,TESSy
2022-07-11,2022-07-28,Hungary,HU,0,TESSy
2022-07-11,2022-07-28,Iceland,IS,0,TESSy
2022-07-11,2022-07-28,Ireland,IE,3,TESSy
2022-07-11,2022-07-28,Italy,IT,17,TESSy
2022-07-11,2022-07-28,Latvia,LV,0,TESSy
2022-07-11,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-11,2022-07-28,Malta,MT,1,TESSy
2022-07-11,2022-07-28,Netherlands,NL,26,TESSy
2022-07-11,2022-07-28,Norway,NO,4,TESSy
2022-07-11,2022-07-28,Poland,PL,3,TESSy
2022-07-11,2022-07-28,Portugal,PT,0,EI
2022-07-11,2022-07-28,Romania,RO,1,TESSy
2022-07-11,2022-07-28,Slovakia,SK,0,TESSy
2022-07-11,2022-07-28,Slovenia,SI,1,TESSy
2022-07-11,2022-07-28,Spain,ES,0,EI
2022-07-11,2022-07-28,Sweden,SE,3,TESSy
2022-07-12,2022-07-28,Austria,AT,6,TESSy
2022-07-12,2022-07-28,Belgium,BE,8,TESSy
2022-07-12,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-12,2022-07-28,Croatia,HR,0,TESSy
2022-07-12,2022-07-28,Czechia,CZ,0,TESSy
2022-07-12,2022-07-28,Denmark,DK,12,EI
2022-07-12,2022-07-28,Estonia,EE,0,TESSy
2022-07-12,2022-07-28,Finland,FI,0,TESSy
2022-07-12,2022-07-28,France,FR,191,EI
2022-07-12,2022-07-28,Germany,DE,73,TESSy
2022-07-12,2022-07-28,Greece,EL,0,TESSy
2022-07-12,2022-07-28,Hungary,HU,0,TESSy
2022-07-12,2022-07-28,Iceland,IS,0,TESSy
2022-07-12,2022-07-28,Ireland,IE,2,TESSy
2022-07-12,2022-07-28,Italy,IT,11,TESSy
2022-07-12,2022-07-28,Latvia,LV,0,TESSy
2022-07-12,2022-07-28,Luxembourg,LU,2,TESSy
2022-07-12,2022-07-28,Malta,MT,4,TESSy
2022-07-12,2022-07-28,Netherlands,NL,46,TESSy
2022-07-12,2022-07-28,Norway,NO,1,TESSy
2022-07-12,2022-07-28,Poland,PL,6,TESSy
2022-07-12,2022-07-28,Portugal,PT,0,EI
2022-07-12,2022-07-28,Romania,RO,1,TESSy
2022-07-12,2022-07-28,Slovakia,SK,0,TESSy
2022-07-12,2022-07-28,Slovenia,SI,0,TESSy
2022-07-12,2022-07-28,Spain,ES,443,EI
2022-07-12,2022-07-28,Sweden,SE,1,TESSy
2022-07-13,2022-07-28,Austria,AT,3,TESSy
2022-07-13,2022-07-28,Belgium,BE,25,TESSy
2022-07-13,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-13,2022-07-28,Croatia,HR,0,TESSy
2022-07-13,2022-07-28,Czechia,CZ,1,TESSy
2022-07-13,2022-07-28,Denmark,DK,2,EI
2022-07-13,2022-07-28,Estonia,EE,0,TESSy
2022-07-13,2022-07-28,Finland,FI,1,TESSy
2022-07-13,2022-07-28,France,FR,0,EI
2022-07-13,2022-07-28,Germany,DE,97,TESSy
2022-07-13,2022-07-28,Greece,EL,1,TESSy
2022-07-13,2022-07-28,Hungary,HU,0,TESSy
2022-07-13,2022-07-28,Iceland,IS,0,TESSy
2022-07-13,2022-07-28,Ireland,IE,5,TESSy
2022-07-13,2022-07-28,Italy,IT,9,TESSy
2022-07-13,2022-07-28,Latvia,LV,0,TESSy
2022-07-13,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-13,2022-07-28,Malta,MT,1,TESSy
2022-07-13,2022-07-28,Netherlands,NL,25,TESSy
2022-07-13,2022-07-28,Norway,NO,2,TESSy
2022-07-13,2022-07-28,Poland,PL,4,TESSy
2022-07-13,2022-07-28,Portugal,PT,0,EI
2022-07-13,2022-07-28,Romania,RO,0,TESSy
2022-07-13,2022-07-28,Slovakia,SK,0,TESSy
2022-07-13,2022-07-28,Slovenia,SI,1,TESSy
2022-07-13,2022-07-28,Spain,ES,0,EI
2022-07-13,2022-07-28,Sweden,SE,5,TESSy
2022-07-14,2022-07-28,Austria,AT,2,TESSy
2022-07-14,2022-07-28,Belgium,BE,8,TESSy
2022-07-14,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-14,2022-07-28,Croatia,HR,6,TESSy
2022-07-14,2022-07-28,Czechia,CZ,0,TESSy
2022-07-14,2022-07-28,Denmark,DK,1,EI
2022-07-14,2022-07-28,Estonia,EE,0,TESSy
2022-07-14,2022-07-28,Finland,FI,1,TESSy
2022-07-14,2022-07-28,France,FR,0,EI
2022-07-14,2022-07-28,Germany,DE,78,TESSy
2022-07-14,2022-07-28,Greece,EL,2,TESSy
2022-07-14,2022-07-28,Hungary,HU,0,TESSy
2022-07-14,2022-07-28,Iceland,IS,0,TESSy
2022-07-14,2022-07-28,Ireland,IE,3,TESSy
2022-07-14,2022-07-28,Italy,IT,12,TESSy
2022-07-14,2022-07-28,Latvia,LV,0,TESSy
2022-07-14,2022-07-28,Luxembourg,LU,0,TESSy
2022-07-14,2022-07-28,Malta,MT,1,TESSy
2022-07-14,2022-07-28,Netherlands,NL,14,TESSy
2022-07-14,2022-07-28,Norway,NO,1,TESSy
2022-07-14,2022-07-28,Poland,PL,2,TESSy
2022-07-14,2022-07-28,Portugal,PT,42,EI
2022-07-14,2022-07-28,Romania,RO,1,TESSy
2022-07-14,2022-07-28,Slovakia,SK,0,TESSy
2022-07-14,2022-07-28,Slovenia,SI,2,TESSy
2022-07-14,2022-07-28,Spain,ES,0,EI
2022-07-14,2022-07-28,Sweden,SE,5,TESSy
2022-07-15,2022-07-28,Austria,AT,4,TESSy
2022-07-15,2022-07-28,Belgium,BE,26,TESSy
2022-07-15,2022-07-28,Bulgaria,BG,0,TESSy
2022-07-15,2022-07-28,Croatia,HR,1,TESSy
2022-07-15,2022-07-28,Czechia,CZ,2,TESSy
2022-07-15,2022-07-28,Denmark,DK,4,EI
2022-07-15,2022-07-28,Estonia,EE,0,TESSy
2022-07-15,2022-07-28,Finland,FI,1,TESSy
2022-07-15,2022-07-28,France,FR,0,EI
2022-07-15,2022-07-28,Germany,DE,72,TESSy
2022-07-15,2022-07-28,Greece,EL,1,TESSy
2022-07-15,2022-07-28,Hungary,HU,1,TESSy
2022-07-15,2022-07-28,Iceland,IS,0,TESSy
2022-07-15,2022-07-28,Ireland,IE,2,TESSy
