time_stamp,snap_shot,State,Abbr,Cases,Range
2022-06-17,2022-06-20 23 54 03,Illinois,IL,15,1 to 2
2022-06-17,2022-06-20 23 54 03,Massachusetts,MA,7,1 to 2
2022-06-17,2022-06-20 23 54 03,Maryland,MD,1,1 to 2
2022-06-17,2022-06-20 23 54 03,Nevada,NV,1,1 to 2
2022-06-17,2022-06-20 23 54 03,New York,NY,21,1 to 2
2022-06-17,2022-06-20 23 54 03,Ohio,OH,1,1 to 2
2022-06-17,2022-06-20 23 54 03,Oklahoma,OK,2,1 to 2
2022-06-17,2022-06-20 23 54 03,Oregon,OR,1,1 to 2
2022-06-17,2022-06-20 23 54 03,Pennsylvania,PA,2,1 to 2
2022-06-17,2022-06-20 23 54 03,Rhode Island,RI,1,1 to 2
2022-06-17,2022-06-20 23 54 03,Texas,TX,2,1 to 2
2022-06-17,2022-06-20 23 54 03,Utah,UT,2,1 to 2
2022-06-17,2022-06-20 23 54 03,Virginia,VA,1,1 to 2
2022-06-17,2022-06-20 23 54 03,Washington,WA,2,1 to 2
2022-06-17,2022-06-20 23 54 03,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,2,1 to 2
2022-07-07,2022-07-07 23 20 33,Arizona,AZ,3,1 to 2
2022-07-07,2022-07-07 23 20 33,Arkansas,AR,1,1 to 2
2022-07-07,2022-07-07 23 20 33,California,CA,136,1 to 2
2022-07-07,2022-07-07 23 20 33,Colorado,CO,9,1 to 2
2022-07-07,2022-07-07 23 20 33,Connecticut,CT,1,1 to 2
2022-07-07,2022-07-07 23 20 33,District of Columbia,DC,60,1 to 2
2022-07-07,2022-07-07 23 20 33,Florida,FL,72,1 to 2
2022-07-07,2022-07-07 23 20 33,Georgia,GA,19,1 to 2
2022-07-07,2022-07-07 23 20 33,Hawaii,HI,6,1 to 2
2022-07-07,2022-07-07 23 20 33,Idaho,ID,1,1 to 2
2022-07-07,2022-07-07 23 20 33,Illinois,IL,91,1 to 2
2022-07-07,2022-07-07 23 20 33,Indiana,IN,5,1 to 2
2022-07-07,2022-07-07 23 20 33,Iowa,IA,1,1 to 2
2022-07-07,2022-07-07 23 20 33,Kentucky,KY,2,1 to 2
2022-07-07,2022-07-07 23 20 33,Maryland,MD,14,1 to 2
2022-07-07,2022-07-07 23 20 33,Massachusetts,MA,30,1 to 2
2022-07-07,2022-07-07 23 20 33,Michigan,MI,2,1 to 2
2022-07-07,2022-07-07 23 20 33,Minnesota,MN,8,1 to 2
2022-07-07,2022-07-07 23 20 33,Missouri,MO,3,1 to 2
2022-07-07,2022-07-07 23 20 33,Nebraska,NE,1,1 to 2
2022-07-07,2022-07-07 23 20 33,Nevada,NV,4,1 to 2
2022-07-07,2022-07-07 23 20 33,New Hampshire,NH,1,1 to 2
2022-07-07,2022-07-07 23 20 33,New Jersey,NJ,8,1 to 2
2022-07-07,2022-07-07 23 20 33,New York,NY,131,1 to 2
2022-07-07,2022-07-07 23 20 33,North Carolina,NC,3,1 to 2
2022-07-07,2022-07-07 23 20 33,Ohio,OH,3,1 to 2
2022-07-07,2022-07-07 23 20 33,Oklahoma,OK,2,1 to 2
2022-07-07,2022-07-07 23 20 33,Oregon,OR,5,1 to 2
2022-07-07,2022-07-07 23 20 33,Pennsylvania,PA,16,1 to 2
2022-07-07,2022-07-07 23 20 33,Puerto Rico,PR,1,1 to 2
2022-07-07,2022-07-07 23 20 33,Rhode Island,RI,1,1 to 2
2022-07-07,2022-07-07 23 20 33,Texas,TX,23,1 to 2
2022-07-07,2022-07-07 23 20 33,Utah,UT,6,1 to 2
2022-07-07,2022-07-07 23 20 33,Virginia,VA,17,1 to 2
2022-07-07,2022-07-07 23 20 33,Washington,WA,10,1 to 2
2022-07-07,2022-07-07 23 20 33,Wisconsin,WI,1,1 to 2
2022-07-07,2022-07-07 23 20 33,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,3,1 to 2
2022-07-19,2022-07-19 23 19 03,Alabama,AL,2,1 to 2
2022-07-19,2022-07-19 23 19 03,Arizona,AZ,12,1 to 2
2022-07-19,2022-07-19 23 19 03,Arkansas,AR,2,1 to 2
2022-07-19,2022-07-19 23 19 03,California,CA,267,1 to 2
2022-07-19,2022-07-19 23 19 03,Colorado,CO,22,1 to 2
2022-07-19,2022-07-19 23 19 03,Connecticut,CT,14,1 to 2
2022-07-19,2022-07-19 23 19 03,Delaware,DE,1,1 to 2
2022-07-19,2022-07-19 23 19 03,District of Columbia,DC,108,1 to 2
2022-07-19,2022-07-19 23 19 03,Florida,FL,180,1 to 2
2022-07-19,2022-07-19 23 19 03,Georgia,GA,110,1 to 2
2022-07-19,2022-07-19 23 19 03,Hawaii,HI,8,1 to 2
2022-07-19,2022-07-19 23 19 03,Idaho,ID,1,1 to 2
2022-07-19,2022-07-19 23 19 03,Illinois,IL,200,1 to 2
2022-07-19,2022-07-19 23 19 03,Indiana,IN,11,1 to 2
2022-07-19,2022-07-19 23 19 03,Iowa,IA,3,1 to 2
2022-07-19,2022-07-19 23 19 03,Kansas,KS,1,
2022-07-19,2022-07-19 23 19 03,Kentucky,KY,3,1 to 2
2022-07-19,2022-07-19 23 19 03,Louisiana,LA,8,1 to 2
2022-07-19,2022-07-19 23 19 03,Maryland,MD,46,1 to 2
2022-07-19,2022-07-19 23 19 03,Massachusetts,MA,51,1 to 2
2022-07-19,2022-07-19 23 19 03,Michigan,MI,14,1 to 2
2022-07-19,2022-07-19 23 19 03,Minnesota,MN,13,1 to 2
2022-07-19,2022-07-19 23 19 03,Missouri,MO,4,1 to 2
2022-07-19,2022-07-19 23 19 03,Nebraska,NE,4,1 to 2
2022-07-19,2022-07-19 23 19 03,Nevada,NV,6,1 to 2
2022-07-19,2022-07-19 23 19 03,New Hampshire,NH,1,1 to 2
2022-07-19,2022-07-19 23 19 03,New Jersey,NJ,31,1 to 2
2022-07-19,2022-07-19 23 19 03,New Mexico,NM,6,1 to 2
2022-07-19,2022-07-19 23 19 03,New York,NY,521,1 to 2
2022-07-19,2022-07-19 23 19 03,North Carolina,NC,13,1 to 2
2022-07-19,2022-07-19 23 19 03,Ohio,OH,7,1 to 2
2022-07-19,2022-07-19 23 19 03,Oklahoma,OK,3,1 to 2
2022-07-19,2022-07-19 23 19 03,Oregon,OR,21,1 to 2
2022-07-19,2022-07-19 23 19 03,Pennsylvania,PA,61,1 to 2
2022-07-19,2022-07-19 23 19 03,Puerto Rico,PR,7,1 to 2
2022-07-19,2022-07-19 23 19 03,Rhode Island,RI,6,1 to 2
2022-07-19,2022-07-19 23 19 03,South Carolina,SC,5,1 to 2
2022-07-19,2022-07-19 23 19 03,South Dakota,SD,1,1 to 2
2022-07-19,2022-07-19 23 19 03,Tennessee,TN,8,1 to 2
2022-07-19,2022-07-19 23 19 03,Texas,TX,80,1 to 2
2022-07-19,2022-07-19 23 19 03,Utah,UT,13,1 to 2
2022-07-19,2022-07-19 23 19 03,Virginia,VA,44,1 to 2
2022-07-19,2022-07-19 23 19 03,Washington,WA,43,1 to 2
2022-07-19,2022-07-19 23 19 03,West Virginia,WV,1,1 to 2
2022-07-19,2022-07-19 23 19 03,Wisconsin,WI,6,1 to 2
2022-07-19,2022-07-19 23 19 03,Non-US Resident,Non-US Resident,3,1 to 2
2022-07-01,2022-07-03 22 04 56,Arizona,AZ,1,1 to 2
2022-07-01,2022-07-03 22 04 56,Arkansas,AR,1,1 to 2
2022-07-01,2022-07-03 22 04 56,California,CA,111,1 to 2
2022-07-01,2022-07-03 22 04 56,Colorado,CO,7,1 to 2
2022-07-01,2022-07-03 22 04 56,Connecticut,CT,1,1 to 2
2022-07-01,2022-07-03 22 04 56,District of Columbia,DC,53,1 to 2
2022-07-01,2022-07-03 22 04 56,Florida,FL,64,1 to 2
2022-07-01,2022-07-03 22 04 56,Georgia,GA,13,1 to 2
2022-07-01,2022-07-03 22 04 56,Hawaii,HI,6,1 to 2
2022-07-01,2022-07-03 22 04 56,Illinois,IL,62,1 to 2
2022-07-01,2022-07-03 22 04 56,Indiana,IN,5,1 to 2
2022-07-01,2022-07-03 22 04 56,Iowa,IA,1,1 to 2
2022-07-01,2022-07-03 22 04 56,Kentucky,KY,2,1 to 2
2022-07-01,2022-07-03 22 04 56,Maryland,MD,9,1 to 2
2022-07-01,2022-07-03 22 04 56,Massachusetts,MA,29,1 to 2
2022-07-01,2022-07-03 22 04 56,Michigan,MI,1,1 to 2
2022-07-01,2022-07-03 22 04 56,Minnesota,MN,6,1 to 2
2022-07-01,2022-07-03 22 04 56,Missouri,MO,3,1 to 2
2022-07-01,2022-07-03 22 04 56,Nebraska,NE,1,1 to 2
2022-07-01,2022-07-03 22 04 56,Nevada,NV,2,1 to 2
2022-07-01,2022-07-03 22 04 56,New Hampshire,NH,1,1 to 2
2022-07-01,2022-07-03 22 04 56,New Jersey,NJ,7,1 to 2
2022-07-01,2022-07-03 22 04 56,New York,NY,96,1 to 2
2022-07-01,2022-07-03 22 04 56,North Carolina,NC,2,1 to 2
2022-07-01,2022-07-03 22 04 56,Ohio,OH,3,1 to 2
2022-07-01,2022-07-03 22 04 56,Oklahoma,OK,2,1 to 2
2022-07-01,2022-07-03 22 04 56,Oregon,OR,3,1 to 2
2022-07-01,2022-07-03 22 04 56,Pennsylvania,PA,17,1 to 2
2022-07-01,2022-07-03 22 04 56,Puerto Rico,PR,1,1 to 2
2022-07-01,2022-07-03 22 04 56,Rhode Island,RI,1,1 to 2
2022-07-01,2022-07-03 22 04 56,Texas,TX,20,1 to 2
2022-07-01,2022-07-03 22 04 56,Utah,UT,5,1 to 2
2022-07-01,2022-07-03 22 04 56,Virginia,VA,13,1 to 2
2022-07-01,2022-07-03 22 04 56,Washington,WA,7,1 to 2
2022-07-01,2022-07-03 22 04 56,Wisconsin,WI,1,1 to 2
2022-07-01,2022-07-03 22 04 56,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,3,1 to 2
2022-07-13,2022-07-13 23 52 45,Alabama,AL,2,1 to 2
2022-07-13,2022-07-13 23 52 45,Arizona,AZ,11,1 to 2
2022-07-13,2022-07-13 23 52 45,Arkansas,AR,2,1 to 2
2022-07-13,2022-07-13 23 52 45,California,CA,266,1 to 2
2022-07-13,2022-07-13 23 52 45,Colorado,CO,20,1 to 2
2022-07-13,2022-07-13 23 52 45,Connecticut,CT,12,1 to 2
2022-07-13,2022-07-13 23 52 45,Delaware,DE,1,1 to 2
2022-07-13,2022-07-13 23 52 45,District of Columbia,DC,108,1 to 2
2022-07-13,2022-07-13 23 52 45,Florida,FL,154,1 to 2
2022-07-13,2022-07-13 23 52 45,Georgia,GA,93,1 to 2
2022-07-13,2022-07-13 23 52 45,Hawaii,HI,8,1 to 2
2022-07-13,2022-07-13 23 52 45,Idaho,ID,1,1 to 2
2022-07-13,2022-07-13 23 52 45,Illinois,IL,174,1 to 2
2022-07-13,2022-07-13 23 52 45,Indiana,IN,11,1 to 2
2022-07-13,2022-07-13 23 52 45,Iowa,IA,3,1 to 2
2022-07-13,2022-07-13 23 52 45,Kansas,KS,1,
2022-07-13,2022-07-13 23 52 45,Kentucky,KY,3,1 to 2
2022-07-13,2022-07-13 23 52 45,Louisiana,LA,6,1 to 2
2022-07-13,2022-07-13 23 52 45,Maryland,MD,37,1 to 2
2022-07-13,2022-07-13 23 52 45,Massachusetts,MA,51,1 to 2
2022-07-13,2022-07-13 23 52 45,Michigan,MI,13,1 to 2
2022-07-13,2022-07-13 23 52 45,Minnesota,MN,12,1 to 2
2022-07-13,2022-07-13 23 52 45,Missouri,MO,4,1 to 2
2022-07-13,2022-07-13 23 52 45,Nebraska,NE,2,1 to 2
2022-07-13,2022-07-13 23 52 45,Nevada,NV,6,1 to 2
2022-07-13,2022-07-13 23 52 45,New Hampshire,NH,1,1 to 2
2022-07-13,2022-07-13 23 52 45,New Jersey,NJ,31,1 to 2
2022-07-13,2022-07-13 23 52 45,New Mexico,NM,5,1 to 2
2022-07-13,2022-07-13 23 52 45,New York,NY,489,1 to 2
2022-07-13,2022-07-13 23 52 45,North Carolina,NC,13,1 to 2
2022-07-13,2022-07-13 23 52 45,Ohio,OH,7,1 to 2
2022-07-13,2022-07-13 23 52 45,Oklahoma,OK,3,1 to 2
2022-07-13,2022-07-13 23 52 45,Oregon,OR,21,1 to 2
2022-07-13,2022-07-13 23 52 45,Pennsylvania,PA,43,1 to 2
2022-07-13,2022-07-13 23 52 45,Puerto Rico,PR,4,1 to 2
2022-07-13,2022-07-13 23 52 45,Rhode Island,RI,4,1 to 2
2022-07-13,2022-07-13 23 52 45,South Carolina,SC,4,1 to 2
2022-07-13,2022-07-13 23 52 45,South Dakota,SD,1,1 to 2
2022-07-13,2022-07-13 23 52 45,Tennessee,TN,6,1 to 2
2022-07-13,2022-07-13 23 52 45,Texas,TX,76,1 to 2
2022-07-13,2022-07-13 23 52 45,Utah,UT,13,1 to 2
2022-07-13,2022-07-13 23 52 45,Virginia,VA,44,1 to 2
2022-07-13,2022-07-13 23 52 45,Washington,WA,41,1 to 2
2022-07-13,2022-07-13 23 52 45,West Virginia,WV,1,1 to 2
2022-07-13,2022-07-13 23 52 45,Wisconsin,WI,6,1 to 2
2022-07-15,2022-07-18 20 02 14,Alabama,AL,2,1 to 2
2022-07-15,2022-07-18 20 02 14,Arizona,AZ,12,1 to 2
2022-07-15,2022-07-18 20 02 14,Arkansas,AR,2,1 to 2
2022-07-15,2022-07-18 20 02 14,California,CA,267,1 to 2
2022-07-15,2022-07-18 20 02 14,Colorado,CO,22,1 to 2
2022-07-15,2022-07-18 20 02 14,Connecticut,CT,14,1 to 2
2022-07-15,2022-07-18 20 02 14,Delaware,DE,1,1 to 2
2022-07-15,2022-07-18 20 02 14,District of Columbia,DC,108,1 to 2
2022-07-15,2022-07-18 20 02 14,Florida,FL,180,1 to 2
2022-07-15,2022-07-18 20 02 14,Georgia,GA,110,1 to 2
2022-07-15,2022-07-18 20 02 14,Hawaii,HI,8,1 to 2
2022-07-15,2022-07-18 20 02 14,Idaho,ID,1,1 to 2
2022-07-15,2022-07-18 20 02 14,Illinois,IL,200,1 to 2
2022-07-15,2022-07-18 20 02 14,Indiana,IN,11,1 to 2
2022-07-15,2022-07-18 20 02 14,Iowa,IA,3,1 to 2
2022-07-15,2022-07-18 20 02 14,Kansas,KS,1,
2022-07-15,2022-07-18 20 02 14,Kentucky,KY,3,1 to 2
2022-07-15,2022-07-18 20 02 14,Louisiana,LA,8,1 to 2
2022-07-15,2022-07-18 20 02 14,Maryland,MD,46,1 to 2
2022-07-15,2022-07-18 20 02 14,Massachusetts,MA,51,1 to 2
2022-07-15,2022-07-18 20 02 14,Michigan,MI,14,1 to 2
2022-07-15,2022-07-18 20 02 14,Minnesota,MN,13,1 to 2
2022-07-15,2022-07-18 20 02 14,Missouri,MO,4,1 to 2
2022-07-15,2022-07-18 20 02 14,Nebraska,NE,4,1 to 2
2022-07-15,2022-07-18 20 02 14,Nevada,NV,6,1 to 2
2022-07-15,2022-07-18 20 02 14,New Hampshire,NH,1,1 to 2
2022-07-15,2022-07-18 20 02 14,New Jersey,NJ,31,1 to 2
2022-07-15,2022-07-18 20 02 14,New Mexico,NM,6,1 to 2
2022-07-15,2022-07-18 20 02 14,New York,NY,521,1 to 2
2022-07-15,2022-07-18 20 02 14,North Carolina,NC,13,1 to 2
2022-07-15,2022-07-18 20 02 14,Ohio,OH,7,1 to 2
2022-07-15,2022-07-18 20 02 14,Oklahoma,OK,3,1 to 2
2022-07-15,2022-07-18 20 02 14,Oregon,OR,21,1 to 2
2022-07-15,2022-07-18 20 02 14,Pennsylvania,PA,61,1 to 2
2022-07-15,2022-07-18 20 02 14,Puerto Rico,PR,7,1 to 2
2022-07-15,2022-07-18 20 02 14,Rhode Island,RI,6,1 to 2
2022-07-15,2022-07-18 20 02 14,South Carolina,SC,5,1 to 2
2022-07-15,2022-07-18 20 02 14,South Dakota,SD,1,1 to 2
2022-07-15,2022-07-18 20 02 14,Tennessee,TN,8,1 to 2
2022-07-15,2022-07-18 20 02 14,Texas,TX,80,1 to 2
2022-07-15,2022-07-18 20 02 14,Utah,UT,13,1 to 2
2022-07-15,2022-07-18 20 02 14,Virginia,VA,44,1 to 2
2022-07-15,2022-07-18 20 02 14,Washington,WA,43,1 to 2
2022-07-15,2022-07-18 20 02 14,West Virginia,WV,1,1 to 2
2022-07-15,2022-07-18 20 02 14,Wisconsin,WI,6,1 to 2
2022-07-15,2022-07-18 20 02 14,Non-US Resident,Non-US Resident,3,1 to 2
2022-06-15,2022-06-15 23 37 06,Arizona,AZ,1,1 to 2
2022-06-15,2022-06-15 23 37 06,California,CA,21,1 to 2
2022-06-15,2022-06-15 23 37 06,Colorado,CO,4,1 to 2
2022-06-15,2022-06-15 23 37 06,District of Columbia,DC,4,1 to 2
2022-06-15,2022-06-15 23 37 06,Florida,FL,9,1 to 2
2022-06-15,2022-06-15 23 37 06,Georgia,GA,3,1 to 2
2022-06-15,2022-06-15 23 37 06,Hawaii,HI,5,1 to 2
2022-06-15,2022-06-15 23 37 06,Illinois,IL,13,1 to 2
2022-06-15,2022-06-15 23 37 06,Massachusetts,MA,7,1 to 2
2022-06-15,2022-06-15 23 37 06,Maryland,MD,1,1 to 2
2022-06-15,2022-06-15 23 37 06,Nevada,NV,1,1 to 2
2022-06-15,2022-06-15 23 37 06,New York,NY,17,1 to 2
2022-06-15,2022-06-15 23 37 06,Ohio,OH,1,1 to 2
2022-06-15,2022-06-15 23 37 06,Oklahoma,OK,1,1 to 2
2022-06-15,2022-06-15 23 37 06,Oregon,OR,1,1 to 2
2022-06-15,2022-06-15 23 37 06,Pennsylvania,PA,2,1 to 2
2022-06-15,2022-06-15 23 37 06,Rhode Island,RI,1,1 to 2
2022-06-15,2022-06-15 23 37 06,Texas,TX,2,1 to 2
2022-06-15,2022-06-15 23 37 06,Utah,UT,2,1 to 2
2022-06-15,2022-06-15 23 37 06,Virginia,VA,1,1 to 2
2022-06-15,2022-06-15 23 37 06,Washington,WA,2,1 to 2
2022-06-15,2022-06-15 23 37 06,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,1,1 to 2
2022-07-15,2022-07-17 22 38 16,Alabama,AL,2,1 to 2
2022-07-15,2022-07-17 22 38 16,Arizona,AZ,11,1 to 2
2022-07-15,2022-07-17 22 38 16,Arkansas,AR,2,1 to 2
2022-07-15,2022-07-17 22 38 16,California,CA,266,1 to 2
2022-07-15,2022-07-17 22 38 16,Colorado,CO,20,1 to 2
2022-07-15,2022-07-17 22 38 16,Connecticut,CT,12,1 to 2
2022-07-15,2022-07-17 22 38 16,Delaware,DE,1,1 to 2
2022-07-15,2022-07-17 22 38 16,District of Columbia,DC,108,1 to 2
2022-07-15,2022-07-17 22 38 16,Florida,FL,154,1 to 2
2022-07-15,2022-07-17 22 38 16,Georgia,GA,93,1 to 2
2022-07-15,2022-07-17 22 38 16,Hawaii,HI,8,1 to 2
2022-07-15,2022-07-17 22 38 16,Idaho,ID,1,1 to 2
2022-07-15,2022-07-17 22 38 16,Illinois,IL,174,1 to 2
2022-07-15,2022-07-17 22 38 16,Indiana,IN,11,1 to 2
2022-07-15,2022-07-17 22 38 16,Iowa,IA,3,1 to 2
2022-07-15,2022-07-17 22 38 16,Kansas,KS,1,
2022-07-15,2022-07-17 22 38 16,Kentucky,KY,3,1 to 2
2022-07-15,2022-07-17 22 38 16,Louisiana,LA,6,1 to 2
2022-07-15,2022-07-17 22 38 16,Maryland,MD,37,1 to 2
2022-07-15,2022-07-17 22 38 16,Massachusetts,MA,51,1 to 2
2022-07-15,2022-07-17 22 38 16,Michigan,MI,13,1 to 2
2022-07-15,2022-07-17 22 38 16,Minnesota,MN,12,1 to 2
2022-07-15,2022-07-17 22 38 16,Missouri,MO,4,1 to 2
2022-07-15,2022-07-17 22 38 16,Nebraska,NE,2,1 to 2
2022-07-15,2022-07-17 22 38 16,Nevada,NV,6,1 to 2
2022-07-15,2022-07-17 22 38 16,New Hampshire,NH,1,1 to 2
2022-07-15,2022-07-17 22 38 16,New Jersey,NJ,31,1 to 2
2022-07-15,2022-07-17 22 38 16,New Mexico,NM,5,1 to 2
2022-07-15,2022-07-17 22 38 16,New York,NY,489,1 to 2
2022-07-15,2022-07-17 22 38 16,North Carolina,NC,13,1 to 2
2022-07-15,2022-07-17 22 38 16,Ohio,OH,7,1 to 2
2022-07-15,2022-07-17 22 38 16,Oklahoma,OK,3,1 to 2
2022-07-15,2022-07-17 22 38 16,Oregon,OR,21,1 to 2
2022-07-15,2022-07-17 22 38 16,Pennsylvania,PA,43,1 to 2
2022-07-15,2022-07-17 22 38 16,Puerto Rico,PR,4,1 to 2
2022-07-15,2022-07-17 22 38 16,Rhode Island,RI,4,1 to 2
2022-07-15,2022-07-17 22 38 16,South Carolina,SC,4,1 to 2
2022-07-15,2022-07-17 22 38 16,South Dakota,SD,1,1 to 2
2022-07-15,2022-07-17 22 38 16,Tennessee,TN,6,1 to 2
2022-07-15,2022-07-17 22 38 16,Texas,TX,76,1 to 2
2022-07-15,2022-07-17 22 38 16,Utah,UT,13,1 to 2
2022-07-15,2022-07-17 22 38 16,Virginia,VA,44,1 to 2
2022-07-15,2022-07-17 22 38 16,Washington,WA,41,1 to 2
2022-07-15,2022-07-17 22 38 16,West Virginia,WV,1,1 to 2
2022-07-15,2022-07-17 22 38 16,Wisconsin,WI,6,1 to 2
2022-07-05,2022-07-05 23 50 58,Arizona,AZ,1,1 to 2
2022-07-05,2022-07-05 23 50 58,Arkansas,AR,1,1 to 2
2022-07-05,2022-07-05 23 50 58,California,CA,111,1 to 2
2022-07-05,2022-07-05 23 50 58,Colorado,CO,7,1 to 2
2022-07-05,2022-07-05 23 50 58,Connecticut,CT,1,1 to 2
2022-07-05,2022-07-05 23 50 58,District of Columbia,DC,53,1 to 2
2022-07-05,2022-07-05 23 50 58,Florida,FL,64,1 to 2
2022-07-05,2022-07-05 23 50 58,Georgia,GA,13,1 to 2
2022-07-05,2022-07-05 23 50 58,Hawaii,HI,6,1 to 2
2022-07-05,2022-07-05 23 50 58,Illinois,IL,62,1 to 2
2022-07-05,2022-07-05 23 50 58,Indiana,IN,5,1 to 2
2022-07-05,2022-07-05 23 50 58,Iowa,IA,1,1 to 2
2022-07-05,2022-07-05 23 50 58,Kentucky,KY,2,1 to 2
2022-07-05,2022-07-05 23 50 58,Maryland,MD,9,1 to 2
2022-07-05,2022-07-05 23 50 58,Massachusetts,MA,29,1 to 2
2022-07-05,2022-07-05 23 50 58,Michigan,MI,1,1 to 2
2022-07-05,2022-07-05 23 50 58,Minnesota,MN,6,1 to 2
2022-07-05,2022-07-05 23 50 58,Missouri,MO,3,1 to 2
2022-07-05,2022-07-05 23 50 58,Nebraska,NE,1,1 to 2
2022-07-05,2022-07-05 23 50 58,Nevada,NV,2,1 to 2
2022-07-05,2022-07-05 23 50 58,New Hampshire,NH,1,1 to 2
2022-07-05,2022-07-05 23 50 58,New Jersey,NJ,7,1 to 2
2022-07-05,2022-07-05 23 50 58,New York,NY,96,1 to 2
2022-07-05,2022-07-05 23 50 58,North Carolina,NC,2,1 to 2
2022-07-05,2022-07-05 23 50 58,Ohio,OH,3,1 to 2
2022-07-05,2022-07-05 23 50 58,Oklahoma,OK,2,1 to 2
2022-07-05,2022-07-05 23 50 58,Oregon,OR,3,1 to 2
2022-07-05,2022-07-05 23 50 58,Pennsylvania,PA,17,1 to 2
2022-07-05,2022-07-05 23 50 58,Puerto Rico,PR,1,1 to 2
2022-07-05,2022-07-05 23 50 58,Rhode Island,RI,1,1 to 2
2022-07-05,2022-07-05 23 50 58,Texas,TX,20,1 to 2
2022-07-05,2022-07-05 23 50 58,Utah,UT,5,1 to 2
2022-07-05,2022-07-05 23 50 58,Virginia,VA,13,1 to 2
2022-07-05,2022-07-05 23 50 58,Washington,WA,7,1 to 2
2022-07-05,2022-07-05 23 50 58,Wisconsin,WI,1,1 to 2
2022-07-05,2022-07-05 23 50 58,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,3,1 to 2
2022-06-23,2022-06-25 22 51 20,Arizona,AZ,1,1 to 2
2022-06-23,2022-06-25 22 51 20,California,CA,40,1 to 2
2022-06-23,2022-06-25 22 51 20,Colorado,CO,5,1 to 2
2022-06-23,2022-06-25 22 51 20,District of Columbia,DC,4,1 to 2
2022-06-23,2022-06-25 22 51 20,Florida,FL,16,1 to 2
2022-06-23,2022-06-25 22 51 20,Georgia,GA,5,1 to 2
2022-06-23,2022-06-25 22 51 20,Hawaii,HI,5,1 to 2
2022-06-23,2022-06-25 22 51 20,Illinois,IL,19,1 to 2
2022-06-23,2022-06-25 22 51 20,Indiana,IN,2,1 to 2
2022-06-23,2022-06-25 22 51 20,Maryland,MD,3,1 to 2
2022-06-23,2022-06-25 22 51 20,Massachusetts,MA,9,1 to 2
2022-06-23,2022-06-25 22 51 20,Missouri,MO,2,1 to 2
2022-06-23,2022-06-25 22 51 20,Nevada,NV,1,1 to 2
2022-06-23,2022-06-25 22 51 20,New Jersey,NJ,1,1 to 2
2022-06-23,2022-06-25 22 51 20,New York,NY,22,1 to 2
2022-06-23,2022-06-25 22 51 20,Ohio,OH,1,1 to 2
2022-06-23,2022-06-25 22 51 20,Oklahoma,OK,2,1 to 2
2022-06-23,2022-06-25 22 51 20,Oregon,OR,1,1 to 2
2022-06-23,2022-06-25 22 51 20,Pennsylvania,PA,2,1 to 2
2022-06-23,2022-06-25 22 51 20,Rhode Island,RI,1,1 to 2
2022-06-23,2022-06-25 22 51 20,Texas,TX,4,1 to 2
2022-06-23,2022-06-25 22 51 20,Utah,UT,3,1 to 2
2022-06-23,2022-06-25 22 51 20,Virginia,VA,1,1 to 2
2022-06-23,2022-06-25 22 51 20,Washington,WA,4,1 to 2
2022-06-23,2022-06-25 22 51 20,Non U.S. resident in the U.S.,Non U.S. resident in the U.S.,2,1 to 2
2022-07-26,2022-07-27 15 52 48,Alabama,AL,5,1 to 2
2022-07-26,2022-07-27 15 52 48,Arizona,AZ,35,1 to 2
2022-07-26,2022-07-27 15 52 48,Arkansas,AR,4,1 to 2
2022-07-26,2022-07-27 15 52 48,California,CA,356,1 to 2
2022-07-26,2022-07-27 15 52 48,Colorado,CO,53,1 to 2
2022-07-26,2022-07-27 15 52 48,Connecticut,CT,24,1 to 2
2022-07-26,2022-07-27 15 52 48,Delaware,DE,3,1 to 2
2022-07-26,2022-07-27 15 52 48,District of Columbia,DC,191,1 to 2
2022-07-26,2022-07-27 15 52 48,Florida,FL,309,1 to 2
2022-07-26,2022-07-27 15 52 48,Georgia,GA,289,1 to 2
2022-07-26,2022-07-27 15 52 48,Hawaii,HI,10,1 to 2
2022-07-26,2022-07-27 15 52 48,Idaho,ID,2,1 to 2
2022-07-26,2022-07-27 15 52 48,Illinois,IL,350,1 to 2
2022-07-26,2022-07-27 15 52 48,Indiana,IN,33,1 to 2
2022-07-26,2022-07-27 15 52 48,Iowa,IA,8,1 to 2
2022-07-26,2022-07-27 15 52 48,Kansas,KS,1,1 to 2
2022-07-26,2022-07-27 15 52 48,Kentucky,KY,6,1 to 2
2022-07-26,2022-07-27 15 52 48,Louisiana,LA,26,1 to 2
2022-07-26,2022-07-27 15 52 48,Maine,ME,1,1 to 2
2022-07-26,2022-07-27 15 52 48,Maryland,MD,91,1 to 2
2022-07-26,2022-07-27 15 52 48,Massachusetts,MA,96,1 to 2
2022-07-26,2022-07-27 15 52 48,Michigan,MI,24,1 to 2
2022-07-26,2022-07-27 15 52 48,Minnesota,MN,25,1 to 2
2022-07-26,2022-07-27 15 52 48,Mississippi,MS,1,1 to 2
2022-07-26,2022-07-27 15 52 48,Missouri,MO,5,1 to 2
2022-07-26,2022-07-27 15 52 48,Nebraska,NE,5,1 to 2
